ID,Education,Marital_Status,Income,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,Age,Amount Purchased,Children,Clusters
286,2,3,44213.0,452,48,95,11,35,0,4,7,4,2,1,5,6,0,0,73,152,2,1
11086,1,3,25707.0,494,18,1,6,2,3,6,3,1,1,0,3,7,0,0,41,21,1,1
1921,4,1,59062.0,204,74,46,1,12,3,0,9,2,2,0,3,4,0,0,58,71,3,1
4138,2,3,76624.0,587,68,411,106,147,54,115,66,1,5,10,7,1,0,0,63,899,1,0
7718,3,4,66000.0,562,36,244,51,270,101,0,45,1,1,3,5,1,0,0,78,711,0,2
1291,4,4,27683.0,12,90,152,9,121,12,12,45,4,6,2,4,8,0,0,47,351,1,3
803,2,4,40521.0,254,82,12,0,5,0,0,4,1,0,1,2,5,0,0,57,21,2,1
4298,4,4,20427.0,541,63,5,0,4,0,0,1,1,1,0,2,8,0,0,52,10,1,1
10833,2,1,65106.0,587,55,790,19,133,12,0,19,3,8,3,13,6,0,0,50,973,1,2
9606,4,1,69969.0,364,64,882,29,514,38,29,44,1,4,2,6,3,0,1,60,1536,0,2
8534,2,1,67433.0,323,51,615,28,259,12,48,30,4,6,5,13,4,0,0,73,992,2,2
5153,4,1,77766.0,192,97,1004,59,265,115,59,27,2,11,10,11,6,0,1,58,1529,1,0
961,2,1,74716.0,462,92,133,27,421,13,195,71,2,7,3,5,4,0,0,53,860,1,0
5011,2,0,68118.0,414,51,595,23,123,10,23,154,2,8,9,4,6,0,0,62,928,1,2
6653,4,1,55158.0,32,72,293,0,87,4,11,23,4,7,2,5,7,0,1,55,418,2,3
9094,0,1,62972.0,8,39,313,15,47,20,0,192,2,7,4,3,6,0,1,70,587,1,3
810,2,1,74190.0,650,49,151,81,86,168,91,64,2,4,2,11,2,0,0,50,641,1,0
5493,2,1,39356.0,536,21,15,0,2,0,0,6,1,1,0,2,6,0,0,49,23,2,1
2147,2,4,76653.0,353,91,736,63,946,219,189,126,1,4,7,11,2,0,0,56,2279,0,0
5107,4,0,35860.0,584,37,15,0,8,4,2,20,2,1,1,2,5,0,0,52,49,2,1
6049,3,4,73450.0,261,85,1142,51,415,90,69,37,1,7,8,11,3,0,0,43,1804,0,0
8147,2,1,31454.0,287,40,28,0,11,0,0,9,3,2,0,3,8,0,0,65,48,2,1
1857,2,3,47139.0,596,2,46,0,12,0,2,23,2,2,1,2,7,0,1,73,83,2,1
3910,2,0,83829.0,347,78,897,161,430,186,161,27,0,4,7,6,1,0,1,50,1862,0,0
5207,4,1,53378.0,70,41,489,6,152,8,6,132,10,9,4,6,8,0,1,62,793,2,3
11114,2,4,19656.0,340,94,25,4,9,6,8,32,3,2,1,3,7,0,0,55,84,1,1
5429,4,1,45579.0,357,10,145,1,33,2,1,1,1,4,1,4,6,0,0,77,183,1,1
1740,2,1,55956.0,620,22,760,38,104,50,9,38,2,7,3,4,4,0,0,81,999,0,2
7488,3,3,64191.0,163,30,420,15,186,151,38,15,3,5,3,13,3,0,0,62,825,1,2
195,2,3,38808.0,50,21,125,17,52,3,19,30,4,5,1,4,8,0,1,53,246,1,3
635,3,1,57183.0,212,51,464,5,64,7,0,70,8,9,1,7,8,0,0,59,610,2,3
7527,3,0,23748.0,112,97,6,6,29,12,15,8,3,2,1,3,8,0,0,57,76,1,1
10319,2,1,66303.0,195,56,1090,12,96,16,12,60,4,3,4,11,8,0,0,54,1286,1,2
2296,3,1,37368.0,469,4,3,2,11,2,2,10,1,1,0,2,6,0,0,50,30,1,1
10637,2,1,40800.0,143,77,24,0,27,8,30,10,2,3,0,3,7,1,0,61,99,3,1
2931,2,0,71847.0,67,95,737,21,106,55,63,210,0,6,7,9,3,0,0,47,1192,0,0
907,2,1,46149.0,452,36,254,6,71,4,0,27,5,5,1,7,5,0,0,50,362,1,3
3698,2,4,78687.0,56,13,817,185,687,145,55,241,1,4,6,8,2,0,1,42,2130,0,0
9516,0,0,49118.0,42,90,620,54,239,99,98,119,2,9,7,10,7,0,1,54,1229,0,0
679,4,1,37633.0,66,49,13,4,20,0,0,1,2,1,0,3,9,0,0,68,38,2,1
7384,3,4,39767.0,328,18,113,61,204,34,26,47,2,7,1,7,8,0,0,74,485,0,2
5043,1,1,26997.0,20,89,7,23,78,133,49,144,2,4,2,5,7,0,0,74,434,0,3
5267,2,0,33986.0,207,43,16,2,18,2,1,5,1,1,0,3,7,0,0,55,44,1,1
339,4,1,57091.0,114,82,462,0,24,6,0,4,2,9,2,5,7,0,1,53,496,1,3
2516,0,1,46831.0,344,84,22,2,10,6,4,34,2,1,2,2,4,0,0,56,78,2,1
9010,3,1,83151.0,399,80,968,147,842,137,42,210,1,5,7,10,2,0,1,53,2346,0,0
378,2,1,52531.0,142,68,283,112,151,51,72,125,2,7,2,10,6,0,0,54,794,0,2
5068,2,3,22804.0,338,75,14,1,7,2,1,1,1,2,0,2,9,0,0,54,26,1,1
7628,0,1,43050.0,535,10,30,5,24,6,3,8,2,2,0,4,5,0,0,52,76,1,1
7128,4,3,42997.0,319,91,4,0,5,0,1,5,1,1,0,2,7,0,0,48,15,2,1
2811,4,3,48918.0,649,21,52,0,9,0,0,1,2,1,0,4,4,0,0,62,62,2,1
3551,3,4,60033.0,546,28,62,1,57,19,11,48,2,2,1,5,2,0,0,71,198,1,1
1663,4,4,34043.0,421,97,20,2,14,3,0,10,1,2,0,2,9,0,0,47,49,1,1
5543,2,4,57811.0,303,49,545,7,114,37,21,78,5,7,2,11,5,0,0,59,802,1,2
1577,2,1,78569.0,519,14,558,79,622,207,175,95,1,4,6,4,1,0,1,79,1736,0,0
1878,0,1,23148.0,518,83,4,6,8,6,3,10,1,2,0,3,7,0,0,40,37,0,1
3099,2,0,44267.0,194,48,183,5,65,3,5,49,5,5,2,4,9,0,0,55,310,2,3
6055,2,1,71626.0,2,94,546,72,376,94,145,72,1,5,5,8,3,0,0,46,1305,0,0
5841,2,4,60894.0,307,61,606,7,155,10,0,54,5,10,3,8,7,0,0,59,832,1,3
3972,2,4,50200.0,201,70,266,6,51,8,6,64,6,7,1,5,8,0,0,49,401,2,3
4394,4,1,81051.0,586,43,1142,29,249,38,29,14,1,5,5,12,2,0,0,60,1501,0,2
5758,2,1,65169.0,491,23,1074,0,69,0,0,46,1,10,4,13,6,0,1,43,1189,0,2
6658,2,4,59868.0,329,37,771,51,154,54,10,154,7,11,2,12,6,0,0,53,1194,1,2
4603,4,1,65695.0,506,50,371,32,189,0,58,6,2,5,4,10,4,0,0,65,656,1,2
8427,3,3,64857.0,114,78,556,14,717,210,0,43,1,7,5,10,4,0,0,69,1540,0,0
10260,3,4,45143.0,363,74,202,5,74,11,5,14,3,6,1,5,7,0,0,60,311,1,1
7143,0,4,74805.0,291,14,209,162,209,41,162,37,5,4,7,10,2,0,0,70,820,1,0
8789,0,1,59060.0,640,77,35,40,111,36,40,12,3,3,1,7,4,0,0,36,274,1,1
6197,4,3,27238.0,242,39,37,0,17,0,0,3,3,3,0,3,9,0,0,63,57,2,1
4554,2,4,47009.0,152,89,171,45,73,59,10,90,4,3,2,8,4,0,0,60,448,1,3
4937,0,1,46094.0,639,62,12,2,20,3,2,5,1,1,0,3,7,0,0,52,44,2,1
1920,2,1,40321.0,336,59,44,4,21,6,0,27,2,3,0,3,7,0,0,53,102,2,1
8749,2,4,37235.0,486,68,20,2,9,4,6,20,1,1,1,2,4,0,0,41,61,1,1
1650,3,1,81843.0,244,13,779,86,537,34,69,138,1,5,9,12,3,0,0,65,1643,0,0
10377,3,4,46692.0,286,37,170,6,97,24,12,88,3,6,1,5,6,0,0,67,397,1,3
9206,2,4,77382.0,617,36,491,48,231,112,105,134,2,5,7,12,1,0,0,57,1121,1,0
10971,2,3,37774.0,9,28,173,8,107,7,2,176,4,7,2,3,9,1,1,48,473,2,3
9212,3,1,72828.0,184,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,63,1678,1,2
7937,2,1,24711.0,560,86,10,7,25,6,3,7,1,3,0,3,7,0,0,43,58,0,1
839,4,1,45503.0,393,54,97,4,44,6,1,18,1,3,1,4,5,0,0,50,170,1,1
158,4,4,71604.0,441,3,345,53,528,98,75,97,1,8,3,5,4,0,1,80,1196,0,0
4832,2,1,27244.0,619,84,6,5,17,3,24,46,2,2,2,2,7,0,0,46,101,1,1
5621,2,1,48752.0,126,8,73,57,100,71,15,0,5,6,1,5,9,0,1,56,316,2,3
1945,2,1,71434.0,386,4,711,36,217,172,96,168,3,7,4,7,4,0,0,63,1400,1,0
11039,2,1,51948.0,385,51,82,33,54,71,30,41,2,5,2,4,5,0,0,50,311,1,1
9495,2,4,71853.0,343,29,358,108,413,141,97,32,1,2,8,6,1,0,0,43,1149,0,0
9635,3,1,35876.0,562,13,66,2,40,4,3,14,1,3,1,3,6,0,0,42,129,0,1
2173,2,5,40049.0,412,23,13,6,7,0,3,3,1,1,0,3,6,0,0,73,32,1,1
942,2,3,39660.0,34,36,139,13,78,20,13,36,3,7,1,3,9,0,1,43,299,1,3
9386,2,4,50127.0,591,88,274,0,21,4,6,15,1,5,1,6,6,0,0,63,320,1,1
5510,3,1,43263.0,112,2,262,6,61,0,10,102,3,5,2,6,5,0,0,48,441,1,3
873,3,1,62845.0,1,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,76,1178,2,3
5181,1,3,24367.0,213,58,2,4,2,0,11,5,1,1,0,2,9,0,0,43,24,1,1
979,2,3,33249.0,190,11,6,10,21,19,14,42,2,2,1,3,6,0,0,50,112,1,1
10390,0,1,26887.0,399,27,6,7,4,3,4,6,1,1,0,3,6,0,0,66,30,1,1
4698,4,1,50150.0,299,32,135,46,92,65,61,11,2,5,2,7,5,0,0,42,410,0,2
7793,2,4,62061.0,368,12,641,7,84,0,30,38,3,10,4,7,6,0,0,49,800,1,2
10590,4,4,76542.0,223,91,794,73,573,0,29,14,1,4,8,10,2,0,0,69,1483,0,0
5080,2,3,70515.0,417,12,420,0,452,182,64,140,1,6,6,4,2,0,1,32,1258,0,0
5232,2,1,69139.0,502,23,86,12,75,33,15,6,1,4,1,5,4,0,0,60,227,1,1
2407,2,1,69109.0,59,10,823,25,459,124,29,95,1,6,6,7,4,0,1,43,1555,0,0
3834,2,3,69627.0,210,35,231,161,215,171,30,53,2,8,2,11,5,0,0,63,861,1,0
7912,2,1,38136.0,244,69,8,15,27,0,20,33,2,3,1,2,8,0,0,47,103,1,1
7712,4,3,62159.0,570,68,182,17,259,77,70,29,1,6,2,10,4,0,0,79,634,0,2
1065,2,3,80695.0,482,85,557,129,984,193,37,18,1,5,8,5,2,0,0,62,1918,0,0
7275,3,3,33316.0,233,34,79,1,31,4,4,12,3,2,1,4,6,0,0,54,131,2,1
1343,2,4,58554.0,72,55,368,24,68,38,0,88,6,8,2,6,7,0,0,57,586,2,3
9967,2,0,53034.0,279,30,160,15,196,15,11,50,8,6,1,7,8,0,0,51,447,2,3
6181,0,4,52203.0,33,36,488,21,238,56,108,28,1,8,7,11,6,0,0,75,939,0,0
10507,0,0,59601.0,332,14,691,7,69,0,7,23,4,2,2,7,8,0,0,48,797,1,3
2674,3,3,75154.0,13,79,543,10,205,160,143,82,1,6,3,6,3,0,1,67,1143,1,0
2698,2,3,47025.0,318,52,254,7,108,20,0,26,3,6,3,5,6,0,0,49,415,1,3
3231,2,1,37971.0,448,97,5,4,10,2,2,7,1,1,0,3,8,0,0,52,30,1,1
4096,3,0,41335.0,479,24,112,19,21,16,14,5,3,4,1,4,7,0,0,57,187,1,1
10476,2,1,67267.0,579,0,134,11,59,15,2,30,1,3,2,5,2,0,0,67,251,1,1
5948,2,3,57338.0,571,96,143,6,52,11,8,17,2,4,1,5,5,0,0,50,237,1,1
9140,0,4,50523.0,478,89,51,4,24,4,7,1,2,2,0,4,6,0,0,65,91,2,1
10258,3,3,35791.0,285,94,27,0,5,0,0,3,2,1,0,3,8,0,0,60,35,3,1
5675,4,0,50611.0,14,98,459,0,24,6,0,4,6,4,5,7,6,0,0,65,493,1,3
4743,4,1,56242.0,200,72,689,8,167,11,8,88,5,8,4,11,6,0,0,56,971,1,2
8805,2,3,48904.0,7,1,283,10,38,0,13,27,4,7,2,4,8,0,0,65,371,1,3
1542,2,3,56243.0,483,26,347,0,35,4,3,7,6,4,2,8,5,0,0,50,396,3,3
6770,2,1,21355.0,357,5,5,13,14,0,5,31,2,2,1,2,6,0,1,40,68,1,1
8773,3,4,57420.0,304,22,280,0,18,0,0,24,3,5,1,6,7,0,0,54,322,1,3
10420,3,0,46390.0,577,56,95,14,64,2,9,38,1,4,2,3,7,0,0,70,222,1,1
7514,0,4,54342.0,203,74,84,10,34,11,10,28,4,3,1,4,6,0,0,69,177,2,1
793,2,1,20895.0,24,24,18,3,17,3,0,4,1,2,0,3,9,0,0,52,45,1,1
8702,0,4,26907.0,357,10,9,1,7,0,3,2,2,1,0,3,7,0,0,49,22,2,1
4791,2,4,44964.0,129,35,19,1,17,2,0,2,1,1,0,3,8,0,0,45,41,2,1
2963,2,4,75507.0,511,56,709,93,374,104,80,80,1,8,6,6,3,0,0,46,1440,0,0
8216,3,1,53761.0,436,7,158,0,76,13,7,71,6,4,4,3,5,0,0,53,325,2,3
8140,2,4,22682.0,204,51,10,14,29,4,2,36,3,2,1,4,4,0,0,52,95,1,1
10146,4,4,38887.0,509,17,25,1,13,0,0,3,1,1,0,3,7,0,0,53,42,1,1
5289,0,3,41658.0,59,30,8,4,12,15,4,29,2,1,1,2,4,0,0,50,72,2,1
2587,4,1,29791.0,580,21,14,0,6,0,0,0,2,2,0,3,5,0,0,53,20,1,1
4405,3,1,63915.0,337,2,622,7,115,30,0,15,2,6,3,12,5,0,0,69,789,2,2
8663,2,0,39996.0,585,85,11,0,3,0,0,1,1,1,0,2,6,0,0,51,15,2,1
2589,2,0,26759.0,618,65,25,3,16,8,5,2,2,2,1,3,6,0,0,53,59,1,1
3421,3,0,63841.0,243,64,635,15,100,20,7,131,1,9,3,9,6,0,0,57,908,1,2
10490,4,1,51039.0,81,11,100,64,79,65,0,109,2,6,2,4,7,0,0,56,417,2,3
4094,2,1,60544.0,49,92,201,2,43,3,5,35,4,5,1,5,6,0,0,64,289,2,3
9958,2,1,65685.0,546,54,642,14,49,0,7,57,1,9,2,9,5,0,0,53,769,1,2
2534,2,1,37716.0,563,4,97,1,41,6,2,41,2,4,1,3,7,0,0,72,188,1,1
4188,2,3,36864.0,37,53,204,5,39,17,0,89,3,5,2,4,8,0,1,68,354,1,3
6613,3,1,44511.0,124,39,513,7,133,46,14,14,6,8,4,8,8,0,0,55,727,1,3
10827,4,1,36947.0,27,49,88,3,21,4,1,29,4,3,0,4,9,0,0,58,146,2,3
5491,3,4,47352.0,430,70,172,12,112,8,0,15,4,6,1,5,7,0,0,74,319,1,3
8402,3,1,67087.0,470,40,329,35,222,130,35,43,2,7,5,8,4,0,0,72,794,1,2
8783,2,1,57045.0,35,40,296,13,104,11,13,17,3,4,2,9,3,0,0,75,454,1,2
10010,4,0,36957.0,23,43,100,2,16,2,1,31,4,3,2,2,9,0,1,72,152,2,3
618,4,1,69389.0,74,17,422,7,238,69,46,15,1,7,2,12,4,0,0,48,797,1,2
9121,2,1,80134.0,269,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,53,1690,1,2
361,3,1,43142.0,518,84,5,1,7,2,1,4,1,1,0,2,7,0,0,56,20,2,1
4310,2,1,80589.0,497,25,507,93,520,242,40,26,1,5,10,5,1,0,1,81,1428,0,0
2678,2,3,34412.0,183,62,52,12,50,4,36,55,3,5,0,3,9,0,0,35,209,1,1
6376,2,3,57537.0,403,83,191,56,139,51,8,100,4,4,3,8,4,0,0,46,545,1,2
524,1,4,22634.0,158,47,2,23,11,8,6,46,1,2,1,2,8,0,0,59,96,0,1
10341,2,4,51315.0,521,45,68,28,39,16,30,41,1,2,2,5,2,0,0,77,222,0,1
5654,2,1,36026.0,533,34,20,4,10,6,4,17,2,2,0,3,6,0,0,53,61,3,1
4098,2,1,24639.0,503,3,20,3,16,0,4,1,3,2,0,4,6,0,0,52,44,2,1
5824,4,4,34578.0,643,1,7,0,1,0,0,0,1,1,0,2,6,0,0,53,8,3,1
7000,0,3,65704.0,409,18,279,172,74,38,8,246,1,2,10,10,1,0,0,53,817,0,0
2561,2,3,63810.0,103,45,977,12,253,16,12,101,4,4,3,12,8,0,0,59,1371,1,2
5229,4,4,54132.0,516,81,30,1,8,0,0,3,1,1,0,3,7,0,0,56,42,1,1
2428,2,1,28164.0,228,23,3,18,26,11,8,12,3,2,0,4,7,0,0,55,78,1,1
8254,4,1,34596.0,236,48,14,0,2,0,0,7,1,1,0,2,8,0,0,51,23,1,1
2836,4,1,43269.0,384,61,10,1,7,0,0,1,1,1,0,2,8,0,0,53,19,1,1
8418,0,3,38741.0,547,60,7,10,17,8,6,13,2,2,0,3,7,0,0,67,61,2,1
1362,2,3,31907.0,227,75,33,87,64,175,16,74,1,6,1,6,7,0,0,53,449,0,2
7152,3,1,27100.0,254,64,12,0,13,2,0,10,1,1,0,3,7,0,0,42,37,1,1
10033,0,0,31163.0,513,54,2,3,10,11,2,10,1,1,0,3,6,0,0,52,38,1,1
274,2,3,34853.0,476,75,9,3,15,2,3,2,2,2,0,3,6,0,0,52,34,2,1
3388,2,0,70844.0,426,16,129,26,67,3,67,2,5,6,1,5,7,0,0,58,294,2,3
922,0,1,31086.0,228,79,16,2,11,3,0,16,2,1,1,2,8,0,0,46,48,2,1
8588,2,1,60544.0,49,92,201,2,43,3,5,35,4,5,1,5,6,0,0,64,289,2,3
2518,0,4,20491.0,166,16,5,4,5,4,2,10,1,0,1,2,7,0,0,39,30,0,1
574,2,1,42523.0,565,96,14,36,11,3,26,35,1,1,1,4,2,0,0,61,125,0,1
3220,2,1,39922.0,184,30,29,12,59,19,1,36,2,3,0,4,8,0,0,42,156,1,1
5967,2,4,33402.0,325,60,26,2,19,10,5,8,3,2,1,3,8,0,0,73,70,2,1
1183,3,1,36408.0,389,11,9,1,4,3,2,3,1,1,0,2,6,0,0,76,22,2,1
6856,2,4,21645.0,9,75,14,0,23,4,5,19,3,3,0,3,9,0,1,46,65,1,1
4530,3,5,78427.0,92,36,972,19,595,180,26,138,3,3,7,10,3,0,1,77,1930,0,0
1553,2,4,82657.0,395,71,966,168,672,246,105,126,1,7,5,10,4,0,0,79,2283,0,0
4682,2,1,51876.0,411,88,99,27,102,28,48,6,1,2,2,8,1,0,0,67,310,0,2
8204,0,1,78041.0,129,93,482,35,553,72,160,17,1,4,4,9,2,0,0,54,1319,0,0
5221,2,1,52852.0,3,93,714,8,99,11,0,47,4,10,7,5,8,0,0,68,879,1,3
1232,4,4,70038.0,421,54,587,54,348,71,54,130,1,4,4,8,2,0,0,43,1244,0,0
1927,0,4,69401.0,540,41,399,27,159,58,8,39,4,4,4,5,2,0,0,52,690,1,2
5788,2,4,46053.0,187,46,56,10,92,19,7,25,3,3,2,4,5,0,0,53,209,1,1
6652,2,1,77343.0,633,28,227,151,573,98,54,31,1,3,4,9,1,0,0,60,1134,0,0
6246,2,3,73892.0,438,40,703,102,601,0,58,43,1,3,11,8,1,0,1,72,1507,0,0
5975,4,3,40304.0,397,82,37,0,17,0,0,3,1,2,0,3,7,0,0,58,57,1,1
6875,4,4,32727.0,52,38,167,13,180,86,13,70,2,7,3,5,8,0,0,60,529,0,3
4399,2,4,68695.0,612,3,458,81,356,106,50,40,1,4,4,7,2,0,0,56,1091,0,0
4042,2,0,43300.0,82,87,91,3,52,2,1,31,3,4,0,4,8,0,1,54,180,1,3
2157,2,4,26290.0,454,49,15,8,16,11,5,22,4,2,0,4,6,0,0,53,77,2,1
2525,4,1,38410.0,61,65,153,64,123,116,64,14,2,5,2,9,6,0,1,51,534,0,2
8233,3,5,64866.0,501,9,508,5,21,7,5,10,4,7,3,7,5,0,0,75,556,1,2
9483,2,4,57957.0,356,24,290,59,177,77,5,29,7,4,6,8,3,1,0,66,637,1,2
2945,4,4,46015.0,555,25,38,0,2,0,0,6,1,1,0,3,7,0,0,70,46,2,1
5074,3,1,28072.0,345,10,30,0,10,2,0,5,1,1,0,3,7,0,0,39,47,1,1
10524,3,0,49476.0,299,29,386,23,95,54,41,196,4,2,11,5,2,0,0,62,795,1,2
4690,2,1,50725.0,183,45,443,10,75,0,10,48,4,8,1,8,8,0,0,72,586,1,3
7521,2,4,83844.0,458,57,901,31,345,75,31,191,1,4,4,11,1,0,0,73,1574,0,0
7196,4,1,41145.0,623,20,9,0,3,0,0,1,1,0,0,3,3,0,0,75,13,2,1
4406,2,4,67419.0,158,29,846,84,352,91,56,42,4,9,4,8,5,0,0,55,1471,1,2
9672,0,1,23162.0,474,82,8,3,9,19,4,22,3,1,1,3,6,0,0,55,65,2,1
4864,2,1,34380.0,175,68,72,7,58,13,1,24,4,4,1,3,8,0,0,48,175,1,1
4706,2,3,34704.0,248,65,29,0,5,0,1,5,1,1,0,3,5,0,0,59,40,1,1
25,2,1,65148.0,107,9,460,35,422,33,12,153,2,6,6,7,4,0,0,67,1115,1,2
3697,2,4,39898.0,455,20,69,8,26,12,7,12,2,3,0,4,7,0,0,71,134,1,1
217,3,3,64857.0,114,78,556,14,717,210,0,43,1,7,5,10,4,0,0,69,1540,0,0
4220,4,1,59892.0,181,26,73,0,13,0,1,0,1,2,1,3,3,0,0,55,87,1,1
5286,3,3,41020.0,424,68,112,1,54,7,7,36,1,3,2,4,3,0,0,38,217,0,1
9559,4,1,57072.0,499,79,944,0,60,0,0,30,2,7,5,13,5,0,0,64,1034,1,2
2849,2,3,60474.0,146,25,265,199,303,234,9,170,7,10,2,12,7,0,0,46,1180,1,0
7787,2,4,62807.0,55,83,526,28,135,10,21,99,3,5,3,12,5,0,0,65,819,1,2
3102,0,4,19414.0,412,32,2,3,12,3,5,7,1,1,0,3,8,0,0,44,32,1,1
5868,2,1,19107.0,359,49,2,4,9,10,5,16,2,1,0,3,7,0,0,45,46,1,1
8370,0,4,75484.0,4,50,378,97,259,197,194,34,2,7,3,6,4,0,0,49,1159,1,0
9988,3,3,70379.0,200,84,553,25,142,65,67,8,3,6,3,13,4,0,0,49,860,1,2
2939,3,4,79419.0,609,96,751,127,687,20,15,31,1,4,6,4,2,0,0,55,1631,0,0
5529,4,4,64014.0,639,56,406,0,30,0,0,8,7,8,2,5,7,0,0,79,444,3,3
9743,2,1,76998.0,427,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,70,1910,1,0
5763,3,4,49854.0,407,63,123,17,171,39,0,30,5,6,2,5,6,0,0,53,380,1,3
3478,4,1,60585.0,303,17,267,42,309,55,42,21,10,7,4,9,5,0,1,54,736,2,3
7494,4,0,42873.0,162,11,209,0,40,3,2,15,4,6,1,4,8,0,0,75,269,2,3
7250,2,4,57867.0,152,48,344,35,178,15,23,17,7,7,2,9,6,0,0,47,612,1,3
2005,2,1,35765.0,437,86,22,3,30,0,5,15,2,2,0,4,6,0,0,35,75,1,1
10770,2,1,65492.0,501,73,247,161,295,210,85,47,2,4,7,13,2,0,0,66,1045,0,0
6885,2,0,32952.0,154,36,38,0,12,3,1,1,1,2,0,3,7,0,0,48,55,1,1
2072,4,4,53374.0,40,34,896,10,101,13,10,34,6,4,2,9,9,0,1,56,1064,1,3
9463,2,4,71706.0,105,16,931,56,253,91,98,14,4,9,5,7,5,0,0,66,1443,1,2
6318,2,1,68487.0,155,48,758,12,385,33,89,89,1,9,7,13,4,0,0,37,1366,0,0
4093,3,4,53253.0,428,61,216,9,57,20,9,125,7,4,3,5,5,0,0,50,436,2,3
5751,0,0,31163.0,513,54,2,3,10,11,2,10,1,1,0,3,6,0,0,52,38,1,1
3340,2,1,42014.0,41,56,244,15,108,4,15,50,6,7,1,6,8,0,1,48,436,1,3
3594,3,1,54108.0,20,74,539,6,91,8,6,97,13,8,2,9,8,0,0,52,747,2,3
3584,4,3,49667.0,44,35,1181,26,120,17,13,39,2,5,10,5,8,0,1,70,1396,0,2
3643,3,1,63206.0,537,65,750,8,125,11,8,26,1,4,3,6,2,0,0,51,928,0,2
851,3,1,57136.0,375,48,306,5,109,21,109,92,9,5,2,10,6,0,0,53,642,2,3
7706,0,4,46772.0,30,88,350,104,189,197,151,57,6,11,8,5,8,0,0,50,1048,1,0
3967,4,1,78931.0,421,19,331,197,170,58,152,35,1,2,8,13,1,0,0,54,943,0,0
10128,2,4,53977.0,344,21,620,16,165,0,24,82,5,5,5,12,5,0,0,67,907,1,2
9,3,3,46098.0,42,86,57,0,27,0,0,36,4,3,2,2,8,0,0,50,120,2,3
9451,2,1,73538.0,116,92,811,76,428,99,137,107,3,10,4,9,7,0,0,60,1658,1,0
9264,2,1,79529.0,569,1,423,42,706,73,197,197,1,4,8,9,2,0,0,39,1638,0,0
3865,0,4,20981.0,251,14,2,12,10,6,13,30,1,3,1,2,8,0,1,48,73,0,1
2853,2,3,51766.0,642,74,60,51,87,6,20,51,2,4,2,4,5,0,0,45,275,1,1
1490,2,1,55759.0,119,84,675,0,85,10,7,77,5,10,3,8,8,0,0,63,854,1,3
6310,2,1,33039.0,377,4,30,8,12,8,8,12,1,2,0,4,5,0,0,47,78,1,1
10380,3,1,37787.0,388,50,40,1,40,4,3,18,1,3,0,3,8,0,0,53,106,1,1
3887,2,3,27242.0,103,2,3,17,26,20,1,39,2,2,0,3,9,0,1,55,106,1,1
8643,2,4,69930.0,275,21,252,98,827,219,70,196,1,4,5,12,3,0,0,54,1662,0,0
1998,2,3,37697.0,618,82,34,6,21,11,4,8,1,2,1,3,6,0,0,49,84,1,1
10795,4,1,37401.0,598,14,19,3,19,3,1,3,2,2,0,3,7,0,0,52,48,1,1
2408,2,1,58597.0,111,20,490,0,184,10,28,21,12,7,4,9,7,0,0,49,733,2,3
202,4,5,82032.0,576,54,332,194,377,149,125,57,0,4,6,7,1,0,0,77,1234,0,0
7998,2,4,28087.0,104,77,53,8,17,13,0,21,3,2,2,2,7,0,0,67,112,2,1
830,4,3,74004.0,522,5,784,48,560,42,176,48,1,4,6,4,3,0,1,38,1658,0,0
3536,2,4,19740.0,217,65,7,11,3,10,4,20,2,1,1,3,5,0,0,65,55,1,1
6050,0,1,57036.0,104,33,1171,43,219,19,14,47,4,6,3,13,9,0,0,50,1513,1,3
125,0,4,53083.0,264,65,215,7,33,3,0,13,6,5,1,5,7,0,0,67,271,2,3
3463,4,1,69283.0,601,41,674,62,134,0,26,8,4,7,3,13,5,0,0,50,904,1,2
2804,3,3,46098.0,42,86,57,0,27,0,0,36,4,3,2,2,8,0,1,50,120,2,3
3745,0,1,23331.0,13,92,5,36,7,0,10,45,2,3,0,3,8,0,0,37,103,1,1
9771,0,3,23331.0,19,97,104,20,101,24,15,5,6,5,1,5,9,0,0,37,269,1,3
10530,4,5,67786.0,319,0,431,82,441,80,20,102,1,3,6,6,1,0,1,66,1156,0,0
1079,4,1,71969.0,85,59,1000,0,76,0,0,10,3,3,4,9,8,0,0,54,1086,1,3
8920,3,3,59235.0,454,4,448,40,469,80,0,91,3,11,2,12,7,0,0,58,1128,1,2
6678,2,4,31928.0,545,5,33,4,24,4,2,5,2,3,0,4,7,0,0,36,72,1,1
3852,3,4,74881.0,341,48,505,72,270,36,27,54,4,9,2,12,5,0,0,64,964,2,2
528,2,1,65819.0,120,99,267,38,701,149,165,63,1,5,4,10,3,0,0,47,1383,0,0
73,4,3,51411.0,275,81,14,0,3,0,0,1,1,0,0,3,5,0,0,72,18,3,1
5589,2,0,51983.0,55,95,631,0,115,10,7,30,3,9,2,10,7,0,0,61,793,1,3
10212,3,4,42386.0,155,43,65,4,16,0,4,11,1,3,0,3,8,0,0,39,100,1,1
